weekday,hour,mean,std,venue
0,10,133.34615384615384,23.84581569360785,playstation theater
0,11,140.51923076923077,24.5272880323164,playstation theater
0,12,148.26923076923077,27.112774924425647,playstation theater
0,13,159.42307692307693,29.837695696292553,playstation theater
0,14,167.82692307692307,28.153445896321546,playstation theater
0,15,175.46153846153845,26.94763370488417,playstation theater
0,16,172.76923076923077,23.819266698690544,playstation theater
0,17,181.5,33.05995741548567,playstation theater
0,18,213.78846153846155,39.493030677532595,playstation theater
0,19,229.42307692307693,38.045043558478355,playstation theater
0,20,175.17307692307693,24.168299731580944,playstation theater
0,21,185.42307692307693,29.697392870218156,playstation theater
0,22,176.5,31.93406196720815,playstation theater
0,23,135.21153846153845,30.684566305415377,playstation theater
1,0,86.36538461538461,25.727096302593026,playstation theater
1,1,42.57692307692308,13.343642319355988,playstation theater
1,2,27.5,9.245030461566587,playstation theater
1,3,17.0,5.75649675601062,playstation theater
1,4,17.01923076923077,4.286277166224948,playstation theater
1,5,41.53846153846154,14.784015664066189,playstation theater
1,6,139.17307692307693,50.52187301646689,playstation theater
1,7,196.23076923076923,25.403886829840594,playstation theater
1,8,167.03846153846155,21.856000691210138,playstation theater
1,9,156.76923076923077,18.206458005943166,playstation theater
1,10,138.44230769230768,18.043969674906883,playstation theater
1,11,141.32692307692307,24.10330800976444,playstation theater
1,12,152.28846153846155,21.035298567456106,playstation theater
1,13,162.75,25.884263521282875,playstation theater
1,14,172.48076923076923,27.718112139414405,playstation theater
1,15,180.26923076923077,25.727162257583984,playstation theater
1,16,173.98076923076923,22.49748603351171,playstation theater
1,17,203.19230769230768,31.76138885535575,playstation theater
1,18,325.25,65.905123428438,playstation theater
1,19,210.03846153846155,37.18736952903079,playstation theater
1,20,164.73076923076923,26.369259720747024,playstation theater
1,21,169.6346153846154,20.65688779982747,playstation theater
1,22,173.46153846153845,22.970963374900954,playstation theater
1,23,143.57692307692307,26.482214641296366,playstation theater
2,0,91.15384615384616,21.460757269120364,playstation theater
2,1,50.48076923076923,12.826887178532422,playstation theater
2,2,30.03846153846154,8.542767927389624,playstation theater
2,3,19.73076923076923,5.412822048981163,playstation theater
2,4,18.076923076923077,4.445072856528806,playstation theater
2,5,40.38461538461539,16.088180835453972,playstation theater
2,6,139.19230769230768,52.97133463118852,playstation theater
2,7,203.73076923076923,20.51696130906002,playstation theater
2,8,170.30769230769232,17.213239844453593,playstation theater
2,9,154.30769230769232,22.94626157046789,playstation theater
2,10,134.67307692307693,18.792698993091633,playstation theater
2,11,159.30769230769232,23.784604067517446,playstation theater
2,12,188.44230769230768,26.669666592193508,playstation theater
2,13,228.17307692307693,42.144346330223335,playstation theater
2,14,170.92307692307693,27.443236356513363,playstation theater
2,15,161.1346153846154,26.149666399217157,playstation theater
2,16,137.76923076923077,28.537292687052258,playstation theater
2,17,160.17307692307693,38.59123193814588,playstation theater
2,18,218.96153846153845,47.95748179723185,playstation theater
2,19,263.0576923076923,32.21582454994565,playstation theater
2,20,167.6153846153846,21.520764114790737,playstation theater
2,21,172.69230769230768,15.809575730114148,playstation theater
2,22,169.6346153846154,21.24647961257586,playstation theater
2,23,145.59615384615384,25.373492123949013,playstation theater
3,0,103.07692307692308,28.207109487521503,playstation theater
3,1,57.38461538461539,15.84997537717373,playstation theater
3,2,35.75,6.856727053219558,playstation theater
3,3,20.98076923076923,5.112423870147535,playstation theater
3,4,20.26923076923077,5.064739253940644,playstation theater
3,5,39.65384615384615,15.67298739668515,playstation theater
3,6,143.76923076923077,54.82686309687744,playstation theater
3,7,210.8653846153846,34.457719955839394,playstation theater
3,8,169.21153846153845,19.072962629572782,playstation theater
3,9,157.26923076923077,16.968385118046108,playstation theater
3,10,143.55769230769232,14.377833513117343,playstation theater
3,11,141.84615384615384,16.18082212141544,playstation theater
3,12,150.17307692307693,17.498146852969434,playstation theater
3,13,162.90384615384616,20.014954816076727,playstation theater
3,14,166.80769230769232,19.20583904425072,playstation theater
3,15,169.8846153846154,22.6236505143239,playstation theater
3,16,153.53846153846155,21.735000722573176,playstation theater
3,17,167.30769230769232,29.984007803859356,playstation theater
3,18,269.6923076923077,59.43509838521621,playstation theater
3,19,222.73076923076923,30.327697419507967,playstation theater
3,20,164.3653846153846,20.72890266587991,playstation theater
3,21,163.34615384615384,17.569899187703484,playstation theater
3,22,165.42307692307693,19.561212274320468,playstation theater
3,23,151.34615384615384,19.034421467523458,playstation theater
4,0,121.53703703703704,38.7876234700121,playstation theater
4,1,73.94444444444444,23.48778620110739,playstation theater
4,2,49.77777777777778,15.354510942693947,playstation theater
4,3,33.7962962962963,12.825946034664927,playstation theater
4,4,27.462962962962962,10.9211806725107,playstation theater
4,5,40.18518518518518,22.37929811069426,playstation theater
4,6,116.62962962962963,53.52950034707411,playstation theater
4,7,174.46296296296296,57.38375056399723,playstation theater
4,8,152.90740740740742,46.9404554642302,playstation theater
4,9,145.46296296296296,39.43789622913137,playstation theater
4,10,127.18518518518519,32.48980918547316,playstation theater
4,11,126.35185185185185,30.579409404447432,playstation theater
4,12,140.57407407407408,33.69093817577987,playstation theater
4,13,145.64814814814815,38.42127820814203,playstation theater
4,14,158.94444444444446,41.92914808482874,playstation theater
4,15,162.37037037037038,41.47847648095325,playstation theater
4,16,148.22222222222223,41.85900262343729,playstation theater
4,17,164.5,48.73948846519684,playstation theater
4,18,210.37037037037038,48.607902260068656,playstation theater
4,19,360.962962962963,100.91636046708743,playstation theater
4,20,196.40740740740742,49.391206351432196,playstation theater
4,21,183.72222222222223,42.70231166323021,playstation theater
4,22,173.67924528301887,31.55811098038375,playstation theater
4,23,184.55769230769232,22.51135962613531,playstation theater
5,0,162.6153846153846,21.578087874502657,playstation theater
5,1,125.07692307692308,16.639011746961877,playstation theater
5,2,97.82692307692308,19.39043745913722,playstation theater
5,3,73.9423076923077,13.034514456593898,playstation theater
5,4,46.07692307692308,13.723953803258256,playstation theater
5,5,23.384615384615383,5.885022018896439,playstation theater
5,6,31.384615384615383,9.2124252116662,playstation theater
5,7,41.23076923076923,14.733735312520952,playstation theater
5,8,61.5,17.6129408752346,playstation theater
5,9,84.51923076923077,21.350933656965275,playstation theater
5,10,118.46153846153847,30.44020917867729,playstation theater
5,11,168.55769230769232,37.36907259656035,playstation theater
5,12,226.21153846153845,45.2584458756255,playstation theater
5,13,354.84615384615387,76.84651997309876,playstation theater
5,14,200.15384615384616,47.337496895886076,playstation theater
5,15,200.03846153846155,49.92934676295056,playstation theater
5,16,186.07692307692307,50.044625636053965,playstation theater
5,17,209.96153846153845,59.76652664653225,playstation theater
5,18,255.76923076923077,61.35356083266612,playstation theater
5,19,411.90384615384613,115.41982356246932,playstation theater
5,20,225.44230769230768,65.31684869910598,playstation theater
5,21,194.09615384615384,45.77963397492194,playstation theater
5,22,176.84615384615384,43.87119498740519,playstation theater
5,23,191.82692307692307,41.22045996539429,playstation theater
6,0,173.30769230769232,39.58091165093543,playstation theater
6,1,149.0,36.719391681919184,playstation theater
6,2,110.82692307692308,37.24730344436117,playstation theater
6,3,85.63461538461539,26.544102292521348,playstation theater
6,4,57.42307692307692,21.574627576224582,playstation theater
6,5,24.596153846153847,8.623405485766382,playstation theater
6,6,26.03846153846154,9.126478474824388,playstation theater
6,7,33.82692307692308,14.745848407225298,playstation theater
6,8,59.09615384615385,19.77447316209998,playstation theater
6,9,82.4423076923077,23.710189305930836,playstation theater
6,10,109.25,29.239293331231583,playstation theater
6,11,160.53846153846155,40.60931098606818,playstation theater
6,12,213.84615384615384,51.02493992863651,playstation theater
6,13,258.09615384615387,49.25374858447757,playstation theater
6,14,312.0769230769231,55.29487660337259,playstation theater
6,15,191.80769230769232,37.9437346408034,playstation theater
6,16,187.96153846153845,36.87656226718469,playstation theater
6,17,191.92307692307693,44.29838493663133,playstation theater
6,18,234.07692307692307,57.47116793043348,playstation theater
6,19,207.78846153846155,53.98886469738197,playstation theater
6,20,171.67307692307693,34.260662375753036,playstation theater
6,21,170.51923076923077,35.07386624702684,playstation theater
6,22,162.53846153846155,41.887085163198925,playstation theater
6,23,126.73076923076923,31.682317320064055,playstation theater
0,0,28.954545454545453,19.1161887239238,radio city music hall
0,1,16.828125,11.208775880801245,radio city music hall
0,2,12.5625,7.885842246488827,radio city music hall
0,3,10.859375,7.032503195198435,radio city music hall
0,4,16.9375,10.094592297403278,radio city music hall
0,5,54.15625,38.57387007264052,radio city music hall
0,6,175.25,120.22795808280996,radio city music hall
0,7,277.078125,161.15193508163517,radio city music hall
0,8,254.4375,142.80221364608536,radio city music hall
0,9,251.421875,136.71971150455553,radio city music hall
0,10,208.796875,112.23376676730487,radio city music hall
0,11,178.078125,93.43791839105776,radio city music hall
0,12,176.5,89.88281612700303,radio city music hall
0,13,163.515625,84.86310024816532,radio city music hall
0,14,172.953125,88.92933340178435,radio city music hall
0,15,155.5625,79.23200311402152,radio city music hall
0,16,136.640625,70.22941254848115,radio city music hall
0,17,130.828125,68.64575610588906,radio city music hall
0,18,135.6875,72.83376920431854,radio city music hall
0,19,115.5625,63.077648042231914,radio city music hall
0,20,88.796875,46.22724397276417,radio city music hall
0,21,85.296875,44.51383936307078,radio city music hall
0,22,79.296875,43.15372289389612,radio city music hall
0,23,54.53125,30.940787664017883,radio city music hall
1,0,34.609375,21.217406142426988,radio city music hall
1,1,16.921875,10.705738985339693,radio city music hall
1,2,12.109375,7.368136434934517,radio city music hall
1,3,10.21875,5.6749764002026595,radio city music hall
1,4,18.09375,10.560060650980226,radio city music hall
1,5,58.640625,40.67344486349161,radio city music hall
1,6,197.828125,119.30041507764508,radio city music hall
1,7,316.34375,156.10967031759003,radio city music hall
1,8,303.015625,150.48477138451844,radio city music hall
1,9,280.140625,140.865788560973,radio city music hall
1,10,230.78125,116.81846841784933,radio city music hall
1,11,206.3125,103.58308910824368,radio city music hall
1,12,201.28125,101.18997829009157,radio city music hall
1,13,183.953125,92.182432938496,radio city music hall
1,14,186.359375,93.9634118572604,radio city music hall
1,15,166.78125,83.94148921189752,radio city music hall
1,16,135.609375,69.51295806744031,radio city music hall
1,17,129.734375,65.93460978770665,radio city music hall
1,18,157.34375,80.77997134092875,radio city music hall
1,19,126.8125,68.82549246244746,radio city music hall
1,20,90.84375,48.308604100705814,radio city music hall
1,21,90.390625,46.94766325726403,radio city music hall
1,22,86.796875,44.86635522693154,radio city music hall
1,23,63.796875,34.91494412730311,radio city music hall
2,0,36.78125,21.536582940705912,radio city music hall
2,1,20.234375,11.696889000994547,radio city music hall
2,2,13.640625,7.685003304726082,radio city music hall
2,3,10.96875,6.076153623563418,radio city music hall
2,4,17.4375,9.461492549795791,radio city music hall
2,5,56.5625,38.09090005062451,radio city music hall
2,6,199.484375,119.95462001563443,radio city music hall
2,7,324.15625,159.1405706605287,radio city music hall
2,8,306.1875,150.80323298711158,radio city music hall
2,9,286.15625,141.98772792376238,radio city music hall
2,10,235.8125,117.67170837708167,radio city music hall
2,11,205.75,102.44038142271701,radio city music hall
2,12,204.734375,102.87536644807342,radio city music hall
2,13,189.578125,94.45781870172998,radio city music hall
2,14,184.625,91.9339825247288,radio city music hall
2,15,160.421875,81.27960846352624,radio city music hall
2,16,129.453125,68.58037335219883,radio city music hall
2,17,122.859375,64.0914196241934,radio city music hall
2,18,148.4375,77.01883401902937,radio city music hall
2,19,135.921875,72.89028604418546,radio city music hall
2,20,98.21875,51.59164099575551,radio city music hall
2,21,94.515625,52.965694853831636,radio city music hall
2,22,90.671875,49.638392299503046,radio city music hall
2,23,69.75,39.3058822691004,radio city music hall
3,0,44.140625,25.307547771491986,radio city music hall
3,1,23.40625,13.573689243626422,radio city music hall
3,2,17.328125,9.746069109914933,radio city music hall
3,3,12.296875,6.975420992017113,radio city music hall
3,4,19.171875,10.995749088437451,radio city music hall
3,5,58.6875,40.04754119238229,radio city music hall
3,6,201.71875,123.9470533082958,radio city music hall
3,7,330.5625,162.0267345175255,radio city music hall
3,8,301.015625,148.76149998896983,radio city music hall
3,9,285.78125,141.96271238022044,radio city music hall
3,10,234.375,117.61148038121237,radio city music hall
3,11,198.171875,98.74105218653872,radio city music hall
3,12,197.171875,100.12334530864243,radio city music hall
3,13,183.6875,93.35099747811337,radio city music hall
3,14,184.84375,93.32996911453809,radio city music hall
3,15,162.671875,82.58022644436848,radio city music hall
3,16,126.234375,64.73701185848078,radio city music hall
3,17,118.4375,61.60753277999452,radio city music hall
3,18,148.484375,75.65879803590654,radio city music hall
3,19,136.984375,72.36273095557692,radio city music hall
3,20,102.90625,54.40784220726636,radio city music hall
3,21,90.484375,47.28669472500561,radio city music hall
3,22,90.078125,47.73049495667862,radio city music hall
3,23,73.375,39.95572946975586,radio city music hall
4,0,53.121212121212125,31.973313464399872,radio city music hall
4,1,32.63636363636363,23.33280052671733,radio city music hall
4,2,25.818181818181817,19.26328439996995,radio city music hall
4,3,20.651515151515152,17.030734592081483,radio city music hall
4,4,22.484848484848484,15.238859662810853,radio city music hall
4,5,55.46969696969697,41.69568127312272,radio city music hall
4,6,172.72727272727272,115.51044514269236,radio city music hall
4,7,274.77272727272725,163.03919259392305,radio city music hall
4,8,274.0151515151515,158.6495404656966,radio city music hall
4,9,266.3787878787879,152.2170277699691,radio city music hall
4,10,204.54545454545453,116.58066627126364,radio city music hall
4,11,172.62121212121212,94.17622844785198,radio city music hall
4,12,174.43939393939394,94.16289139862961,radio city music hall
4,13,154.56060606060606,83.14364378090184,radio city music hall
4,14,158.71212121212122,85.02827858135292,radio city music hall
4,15,146.43939393939394,79.03516817757655,radio city music hall
4,16,120.3030303030303,67.28263456310935,radio city music hall
4,17,122.28787878787878,67.3762718222224,radio city music hall
4,18,135.46969696969697,73.70903706142239,radio city music hall
4,19,157.6060606060606,92.04277914900871,radio city music hall
4,20,104.37878787878788,60.8561393531474,radio city music hall
4,21,90.36363636363636,49.38378318798633,radio city music hall
4,22,92.21212121212122,50.45592597703927,radio city music hall
4,23,84.54545454545455,48.00358378229751,radio city music hall
5,0,60.484848484848484,34.94577884677145,radio city music hall
5,1,45.166666666666664,26.625368662429004,radio city music hall
5,2,36.22727272727273,21.0660466551824,radio city music hall
5,3,31.136363636363637,17.6886633522381,radio city music hall
5,4,23.303030303030305,15.015857973355724,radio city music hall
5,5,13.878787878787879,8.822201280362822,radio city music hall
5,6,27.227272727272727,18.61000182246546,radio city music hall
5,7,43.71212121212121,35.285545156192455,radio city music hall
5,8,55.59090909090909,35.077486653551304,radio city music hall
5,9,84.54545454545455,51.312071399707406,radio city music hall
5,10,113.68181818181819,67.6693679344159,radio city music hall
5,11,128.27272727272728,74.46910468407387,radio city music hall
5,12,148.3030303030303,86.10493949861768,radio city music hall
5,13,178.22727272727272,104.84564411986358,radio city music hall
5,14,146.56060606060606,86.68512937644874,radio city music hall
5,15,144.15151515151516,86.87980068404718,radio city music hall
5,16,138.33333333333334,82.74991672472376,radio city music hall
5,17,148.65151515151516,87.84330322082566,radio city music hall
5,18,163.3181818181818,98.45188736572868,radio city music hall
5,19,192.78787878787878,118.35520399354782,radio city music hall
5,20,125.43939393939394,79.99310139253429,radio city music hall
5,21,104.28787878787878,62.02946326024684,radio city music hall
5,22,102.42424242424242,60.304371727240856,radio city music hall
5,23,91.10606060606061,54.283622346078324,radio city music hall
6,0,63.378787878787875,38.523824856640104,radio city music hall
6,1,49.39393939393939,30.058854468105263,radio city music hall
6,2,39.86363636363637,26.024773028574362,radio city music hall
6,3,37.34848484848485,23.04409981167709,radio city music hall
6,4,26.242424242424242,18.231891421404,radio city music hall
6,5,12.772727272727273,8.603747760393462,radio city music hall
6,6,19.060606060606062,16.166326625121627,radio city music hall
6,7,32.60606060606061,22.979508455530734,radio city music hall
6,8,44.95454545454545,29.706477831860592,radio city music hall
6,9,69.13636363636364,45.0524092632079,radio city music hall
6,10,105.06060606060606,63.90952229227691,radio city music hall
6,11,118.9090909090909,69.57447084245048,radio city music hall
6,12,130.65151515151516,75.63139202214555,radio city music hall
6,13,142.1969696969697,86.43436277082782,radio city music hall
6,14,150.77272727272728,91.63452413793621,radio city music hall
6,15,129.37878787878788,76.23178524464109,radio city music hall
6,16,119.53030303030303,69.89051210989717,radio city music hall
6,17,118.84848484848484,68.45059811487684,radio city music hall
6,18,116.93939393939394,70.22992541817501,radio city music hall
6,19,94.21212121212122,63.24908394630408,radio city music hall
6,20,75.89393939393939,47.915672331833704,radio city music hall
6,21,72.34848484848484,43.688228452997556,radio city music hall
6,22,66.84848484848484,41.737362868387585,radio city music hall
6,23,44.27272727272727,28.232848001817068,radio city music hall
0,0,10.615384615384615,4.4596396854096,terminal 5
0,1,5.4423076923076925,3.083246707029825,terminal 5
0,2,3.6923076923076925,2.3890145768846027,terminal 5
0,3,3.25,1.9790570145063198,terminal 5
0,4,3.269230769230769,1.8376816662538893,terminal 5
0,5,8.038461538461538,3.9504853931673973,terminal 5
0,6,37.63461538461539,13.701336482905523,terminal 5
0,7,27.51923076923077,8.610277453604748,terminal 5
0,8,40.07692307692308,24.568309057701775,terminal 5
0,9,42.30769230769231,32.73334838556728,terminal 5
0,10,33.42307692307692,19.480856519646792,terminal 5
0,11,25.76923076923077,13.133724565610061,terminal 5
0,12,24.21153846153846,9.62703818697078,terminal 5
0,13,24.78846153846154,7.570159524989272,terminal 5
0,14,26.03846153846154,8.581698580578525,terminal 5
0,15,27.846153846153847,8.015633292130229,terminal 5
0,16,32.86538461538461,8.776146025725454,terminal 5
0,17,31.75,7.342796923970232,terminal 5
0,18,36.11538461538461,12.119751900252757,terminal 5
0,19,36.94230769230769,16.139603539531972,terminal 5
0,20,32.48076923076923,13.066182040755896,terminal 5
0,21,30.326923076923077,8.923907422213732,terminal 5
0,22,23.46153846153846,6.140388754575334,terminal 5
0,23,17.884615384615383,5.162663266767762,terminal 5
1,0,11.0,3.875513881169471,terminal 5
1,1,6.269230769230769,2.9645975464416794,terminal 5
1,2,3.3461538461538463,1.736399423018629,terminal 5
1,3,2.769230769230769,1.5794685705354194,terminal 5
1,4,2.4615384615384617,1.5899381966227306,terminal 5
1,5,7.980769230769231,3.754685358559328,terminal 5
1,6,43.26923076923077,10.501382513307446,terminal 5
1,7,30.173076923076923,7.453703261311944,terminal 5
1,8,40.98076923076923,22.43726800381707,terminal 5
1,9,47.13461538461539,28.152267241370854,terminal 5
1,10,38.05769230769231,19.77065905011814,terminal 5
1,11,30.153846153846153,11.167854104938899,terminal 5
1,12,28.442307692307693,8.868126361209061,terminal 5
1,13,29.53846153846154,7.363027772518849,terminal 5
1,14,29.25,9.374297359290038,terminal 5
1,15,32.26923076923077,8.668435832884652,terminal 5
1,16,32.98076923076923,8.612554412851559,terminal 5
1,17,34.51923076923077,10.096573646375374,terminal 5
1,18,35.32692307692308,10.939622450821409,terminal 5
1,19,34.5,10.874506975526952,terminal 5
1,20,33.86538461538461,9.7095644096757,terminal 5
1,21,30.865384615384617,5.6361189753297785,terminal 5
1,22,28.76923076923077,4.853199408093692,terminal 5
1,23,21.615384615384617,6.805862081522063,terminal 5
2,0,13.211538461538462,4.517228624884077,terminal 5
2,1,8.096153846153847,3.176257604166282,terminal 5
2,2,4.3076923076923075,2.005272085968185,terminal 5
2,3,2.9038461538461537,1.7960699513061615,terminal 5
2,4,3.8461538461538463,2.1546540178533498,terminal 5
2,5,7.346153846153846,3.5251734229881198,terminal 5
2,6,41.61538461538461,10.358578610483322,terminal 5
2,7,30.346153846153847,5.4768124957060715,terminal 5
2,8,39.30769230769231,11.3440637694536,terminal 5
2,9,42.05769230769231,12.090205826332195,terminal 5
2,10,37.11538461538461,14.625593798776773,terminal 5
2,11,29.903846153846153,16.07001789398886,terminal 5
2,12,30.942307692307693,21.01205392760094,terminal 5
2,13,29.615384615384617,16.468810505225132,terminal 5
2,14,35.59615384615385,35.75749454715183,terminal 5
2,15,34.32692307692308,22.784343742111,terminal 5
2,16,33.82692307692308,17.933123208018365,terminal 5
2,17,33.90384615384615,21.89928785249547,terminal 5
2,18,43.15384615384615,34.31879643633519,terminal 5
2,19,39.71153846153846,16.657256015889406,terminal 5
2,20,40.09615384615385,15.790614754619545,terminal 5
2,21,39.23076923076923,16.100926029409766,terminal 5
2,22,33.96153846153846,11.762288590272071,terminal 5
2,23,24.923076923076923,5.893985481549127,terminal 5
3,0,15.25,5.583150421352714,terminal 5
3,1,8.942307692307692,3.286415662004592,terminal 5
3,2,5.269230769230769,2.4181939834884605,terminal 5
3,3,3.5576923076923075,1.6851538771707435,terminal 5
3,4,2.7884615384615383,1.5883958915508518,terminal 5
3,5,8.096153846153847,3.4993535278851384,terminal 5
3,6,42.51923076923077,10.949958160212633,terminal 5
3,7,29.03846153846154,6.808188663722873,terminal 5
3,8,36.59615384615385,9.505951934022479,terminal 5
3,9,44.82692307692308,16.88336128814768,terminal 5
3,10,40.86538461538461,23.340639343154454,terminal 5
3,11,38.53846153846154,24.89937517009688,terminal 5
3,12,33.55769230769231,15.042962606544641,terminal 5
3,13,33.67307692307692,14.294824449190779,terminal 5
3,14,33.92307692307692,14.991299638680829,terminal 5
3,15,34.38461538461539,12.698855662747258,terminal 5
3,16,34.13461538461539,12.295430118948861,terminal 5
3,17,34.13461538461539,13.709920332935745,terminal 5
3,18,40.36538461538461,11.633334197686096,terminal 5
3,19,40.26923076923077,16.164734533357997,terminal 5
3,20,41.71153846153846,16.148012126139324,terminal 5
3,21,35.86538461538461,15.298377263879786,terminal 5
3,22,33.23076923076923,6.927114626144177,terminal 5
3,23,29.53846153846154,14.347865235024102,terminal 5
4,0,20.90740740740741,11.638045155370152,terminal 5
4,1,12.814814814814815,6.249751916809432,terminal 5
4,2,8.444444444444445,6.008379892351814,terminal 5
4,3,6.648148148148148,4.481228804723044,terminal 5
4,4,6.2407407407407405,3.4309093639430195,terminal 5
4,5,9.574074074074074,4.619898928290212,terminal 5
4,6,40.092592592592595,13.492511575809015,terminal 5
4,7,28.85185185185185,9.18449761859297,terminal 5
4,8,32.425925925925924,10.514324194993627,terminal 5
4,9,37.370370370370374,13.724095731006194,terminal 5
4,10,34.333333333333336,18.599046435284976,terminal 5
4,11,34.0,24.46483807195119,terminal 5
4,12,31.14814814814815,16.06872904462931,terminal 5
4,13,31.72222222222222,14.594411784854914,terminal 5
4,14,33.666666666666664,17.13982452960532,terminal 5
4,15,34.25925925925926,14.937839990838496,terminal 5
4,16,32.388888888888886,13.329519894914853,terminal 5
4,17,36.888888888888886,14.909369811501108,terminal 5
4,18,39.09615384615385,10.551943628015099,terminal 5
4,19,38.90384615384615,13.031274019224004,terminal 5
4,20,43.63461538461539,21.775169206387755,terminal 5
4,21,40.28846153846154,19.415312875596808,terminal 5
4,22,36.0,16.029384781412794,terminal 5
4,23,31.173076923076923,9.419881256997222,terminal 5
5,0,23.78846153846154,6.529980747836792,terminal 5
5,1,18.903846153846153,4.34429811287328,terminal 5
5,2,15.365384615384615,4.584837954045564,terminal 5
5,3,13.846153846153847,4.3358271046882875,terminal 5
5,4,10.423076923076923,4.335653167185272,terminal 5
5,5,5.865384615384615,2.5439574400947778,terminal 5
5,6,9.846153846153847,5.8086636287822575,terminal 5
5,7,14.403846153846153,13.32439840143565,terminal 5
5,8,20.942307692307693,21.822288894828414,terminal 5
5,9,36.05769230769231,20.739668783199082,terminal 5
5,10,40.42307692307692,26.690929761313647,terminal 5
5,11,41.65384615384615,30.297145801883268,terminal 5
5,12,41.51923076923077,27.498656212883,terminal 5
5,13,38.84615384615385,27.16787651489914,terminal 5
5,14,39.75,30.899505040772187,terminal 5
5,15,36.21153846153846,26.666669023378482,terminal 5
5,16,32.19230769230769,21.69940675211341,terminal 5
5,17,26.5,15.131450172198479,terminal 5
5,18,29.76923076923077,13.60019518979795,terminal 5
5,19,30.807692307692307,14.348653638470836,terminal 5
5,20,35.5,23.989785407993306,terminal 5
5,21,29.653846153846153,16.869609076894456,terminal 5
5,22,27.846153846153847,13.342229309836474,terminal 5
5,23,26.365384615384617,8.445973274587883,terminal 5
6,0,23.884615384615383,7.334190269415839,terminal 5
6,1,21.23076923076923,6.952543291502122,terminal 5
6,2,16.692307692307693,6.442927301870988,terminal 5
6,3,15.096153846153847,5.726647773433014,terminal 5
6,4,11.903846153846153,4.632619279374463,terminal 5
6,5,5.173076923076923,2.6768517786659776,terminal 5
6,6,4.865384615384615,3.156250233337804,terminal 5
6,7,10.557692307692308,11.622178698823669,terminal 5
6,8,16.596153846153847,23.60646273706121,terminal 5
6,9,23.76923076923077,23.972709471327633,terminal 5
6,10,30.115384615384617,20.07696352925543,terminal 5
6,11,32.80769230769231,22.687163565517988,terminal 5
6,12,31.23076923076923,21.89960639328925,terminal 5
6,13,30.71153846153846,25.91111241545478,terminal 5
6,14,34.19230769230769,26.85475709969951,terminal 5
6,15,33.53846153846154,26.843381291397595,terminal 5
6,16,28.98076923076923,15.731185942623258,terminal 5
6,17,27.96153846153846,12.301700087293113,terminal 5
6,18,25.48076923076923,7.253100444868278,terminal 5
6,19,25.71153846153846,8.042379265702014,terminal 5
6,20,24.98076923076923,9.953795974332735,terminal 5
6,21,23.71153846153846,9.402412161220763,terminal 5
6,22,22.25,11.740452942459997,terminal 5
6,23,15.673076923076923,6.089918231996074,terminal 5
0,0,36.68181818181818,24.31154147624229,the town hall
0,1,19.015625,13.578101168764592,the town hall
0,2,12.515625,8.856872835745776,the town hall
0,3,8.53125,6.0578396012869655,the town hall
0,4,11.46875,7.131349857751393,the town hall
0,5,29.1875,18.851024139582208,the town hall
0,6,101.671875,70.07253717591394,the town hall
0,7,168.921875,97.86649550515396,the town hall
0,8,169.953125,95.65089129721888,the town hall
0,9,164.9375,89.49095458414195,the town hall
0,10,140.4375,76.47364417868589,the town hall
0,11,130.3125,68.17365198811653,the town hall
0,12,127.0,65.43941824556099,the town hall
0,13,126.640625,65.5831877380849,the town hall
0,14,133.421875,68.55580618377945,the town hall
0,15,130.71875,66.66987343477955,the town hall
0,16,122.3125,62.16819862787502,the town hall
0,17,122.375,63.24843934331565,the town hall
0,18,139.75,71.24493855595124,the town hall
0,19,131.390625,68.319654191232,the town hall
0,20,95.03125,48.98460034978923,the town hall
0,21,98.40625,50.87105353048616,the town hall
0,22,88.96875,47.2221930438752,the town hall
0,23,65.8125,37.08885726648009,the town hall
1,0,39.703125,24.331493529599708,the town hall
1,1,18.671875,11.406006058491693,the town hall
1,2,12.09375,7.726924170901196,the town hall
1,3,8.203125,5.017998359872445,the town hall
1,4,12.59375,7.302356110318419,the town hall
1,5,33.40625,20.85529794514939,the town hall
1,6,121.109375,74.18041438929991,the town hall
1,7,204.46875,101.0600903674609,the town hall
1,8,202.65625,101.81577180814813,the town hall
1,9,190.1875,95.50731294197755,the town hall
1,10,157.375,79.95147337753129,the town hall
1,11,144.0625,72.85468794494666,the town hall
1,12,145.34375,72.66256404976167,the town hall
1,13,139.9375,71.25983641374913,the town hall
1,14,148.796875,74.91056671760253,the town hall
1,15,142.71875,72.18373134875041,the town hall
1,16,123.640625,62.43863455679874,the town hall
1,17,132.609375,67.36058316762511,the town hall
1,18,201.453125,104.88057148868731,the town hall
1,19,128.765625,69.44399186360461,the town hall
1,20,92.828125,48.33893389144928,the town hall
1,21,95.15625,48.243173297796965,the town hall
1,22,95.640625,49.466476442805856,the town hall
1,23,73.328125,40.184911757231816,the town hall
2,0,42.59375,23.85985454126154,the town hall
2,1,22.53125,12.96389216246417,the town hall
2,2,12.875,7.681145747868609,the town hall
2,3,9.03125,5.732028506004727,the town hall
2,4,11.796875,6.4664695293957095,the town hall
2,5,29.46875,17.120459078179504,the town hall
2,6,119.734375,74.25358570519921,the town hall
2,7,209.234375,103.60528609844035,the town hall
2,8,206.8125,102.99528036651864,the town hall
2,9,191.109375,96.36786614323262,the town hall
2,10,155.078125,78.18969702101487,the town hall
2,11,151.71875,77.04656780876816,the town hall
